country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Kyrgyzstan,NA,NA,NA,NA,2021-02-22,manually,image,http://www.med.kg/ru/informatsii.html
Latvia,NA,NA,NA,NA,2021-02-22,manually,automated,https://spkc.maps.arcgis.com/apps/opsdashboard/index.html#/4469c1fb01ed43cea6f20743ee7d5939
Lithuania,NA,NA,NA,NA,2021-02-22,manually,automated,https://koronastop.lrv.lt/en/
Luxembourg,NA,NA,NA,NA,2021-02-22,manually,not_yet_automated_daily,https://msan.gouvernement.lu/fr/graphiques-evolution.html
Malaysia,NA,NA,NA,NA,2021-02-22,manually,facebook,https://www.facebook.com/kementeriankesihatanmalaysia/photos/10157490776386237
Maldives,NA,NA,NA,NA,2021-02-22,manually,twitter,https://twitter.com/HPA_MV/status/1348675860627419136
Malta,NA,NA,NA,NA,2021-02-22,manually,automated,https://timesofmalta.com/articles/view/watch-live-daily-coronavirus-briefing.790073
Moldova,NA,NA,NA,NA,2021-02-22,manually,not_yet_automated_daily,https://msmps.gov.md/?s=cazuri+de+COVID-19
Montenegro,NA,NA,NA,NA,2021-02-22,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Netherlands,NA,NA,NA,NA,2021-02-22,manually,not_yet_automated_weekly,https://www.rivm.nl/en/novel-coronavirus-covid-19/current-information
Oman,NA,NA,NA,NA,2021-02-22,manually,twitter,https://twitter.com/OmanVSCovid19
Panama,NA,NA,NA,NA,2021-02-22,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,NA,NA,NA,NA,2021-02-22,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,NA,NA,NA,NA,2021-02-22,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,NA,NA,NA,NA,2021-02-22,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,NA,NA,NA,NA,2021-02-22,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,NA,NA,NA,NA,2021-02-22,manually,image,https://twitter.com/MZ_GOV_PL
Russia,NA,NA,NA,NA,2021-02-22,manually,automated,https://www.rospotrebnadzor.ru/search/index.php?tags=&q=%C8%ED%F4%EE%F0%EC%E0%F6%E8%EE%ED%ED%FB%E9+%E1%FE%EB%EB%E5%F2%E5%ED%FC+%EE+%F1%E8%F2%F3%E0%F6%E8%E8+%E8+%EF%F0%E8%ED%E8%EC%E0%E5%EC%FB%F5+%EC%E5%F0%E0%F5+%EF%EE+%ED%E5%E4%EE%EF%F3%F9%E5%ED%E8%FE+%F0%E0%F1%EF%F0%EE%F1%F2%F0%E0%ED%E5%ED%E8%FF+%E7%E0%E1%EE%EB%E5%E2%E0%ED%E8%E9%2C+%E2%FB%E7%E2%E0%ED%ED%FB%F5+%ED%EE%E2%FB%EC+%EA%EE%F0%EE%ED%E0%E2%E8%F0%F3%F1%EE%EC&where=&how=d&from=&to=
SaintKittsandNevis,NA,NA,NA,NA,2021-02-22,manually,special_dashboard,https://covid19.gov.kn/
SaintVincentandtheGrenadines,NA,NA,NA,NA,2021-02-22,manually,image,https://www.facebook.com/SVGHEALTH/photos
SanMarino,NA,NA,NA,NA,2021-02-22,manually,automated,http://www.iss.sm/on-line/home/articolo49014558.html
Scotland,NA,NA,NA,NA,2021-02-22,manually,special_dashboard,https://public.tableau.com/profile/phs.covid.19#!/vizhome/COVID-19DailyDashboard_15960160643010/Dailyupdate
Seychelles,NA,NA,NA,NA,2021-02-22,manually,automated,https://africacdc.org/covid-19/
SriLanka,NA,NA,NA,NA,2021-02-22,manually,automated,https://www.hpb.health.gov.lk/en
Sudan,NA,NA,NA,NA,2021-02-22,manually,automated,https://africacdc.org/covid-19/
Sweden,NA,NA,NA,NA,2021-02-22,manually,pdf,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/antalet-testade-for-covid-19/
Tajikistan,NA,NA,NA,NA,2021-02-22,manually,without_information,https://eurasianet.org/dashboard-coronavirus-in-eurasia
TheBahamas,NA,NA,NA,NA,2021-02-22,manually,facebook,https://www.facebook.com/MOHBahamas/
TrinidadandTobago,NA,NA,NA,NA,2021-02-22,manually,pdf,http://www.health.gov.tt/sitepages/default.aspx?id=293
UnitedArabEmirates,NA,NA,NA,NA,2021-02-22,manually,automated,https://fcsa.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx
UnitedRepublicofTanzania,NA,NA,NA,NA,2021-02-22,manually,automated,https://africacdc.org/covid-19/
Uzbekistan,NA,NA,NA,NA,2021-02-22,manually,without_information,https://t.me/koronavirusinfouz/3470
Venezuela,NA,NA,NA,NA,2021-02-22,manually,without_information,https://covid19.patria.org.ve/?s=de+la+lucha+contra+la+COVID-19%3A
Vietnam,NA,NA,NA,NA,2021-02-22,manually,without_information,https://ncov.moh.gov.vn/?fbclid=IwAR1JDjulr5Ni19WcUWqQqugrEN7Ta6HcGEMqEhdgzifWiSGlIxwknKr9VuU
