country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Guyana,NA,0,NA,NA,2021-02-25,manually,image,https://www.health.gov.gy/index.php/component/k2/item/354-guyana-covid-19-dashboard
Honduras,458829,NA,NA,NA,2021-02-25,manually,image,http://www.desastres.hn/COVID-19/COVID-19.png
HongKong,NA,0,NA,NA,2021-02-25,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iceland,276679,-178,NA,0,2021-02-25,manually,automated,https://www.covid.is/tolulegar-upplysingar
Iraq,6728075,NA,NA,NA,2021-02-25,manually,image,https://www.facebook.com/MOH.GOV.IQ
Israel,NA,0,NA,NA,2021-02-25,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,NA,0,NA,NA,2021-02-25,manually,automated,https://www.moh.gov.jm/?s=COVID-19+Clinical+Management+Summary
Japan,NA,0,NA,NA,2021-02-25,manually,automated,https://www.mhlw.go.jp/stf/houdou/houdou_list_202007.html
Jordan,4510000,NA,NA,NA,2021-02-25,manually,automated,https://corona.moh.gov.jo/en
Kazakhstan,NA,0,NA,NA,2021-02-25,manually,special_dashboard,https://hls.kz/
Kosovo,297628,NA,NA,NA,2021-02-25,manually,facebook,https://www.facebook.com/IKSHPK
Kuwait,1764536,NA,NA,NA,2021-02-25,manually,twitter,https://twitter.com/KUWAIT_MOH
Kyrgyzstan,NA,0,NA,NA,2021-02-25,manually,image,http://www.med.kg/ru/informatsii.html
Latvia,1418268,NA,NA,NA,2021-02-25,manually,automated,https://spkc.maps.arcgis.com/apps/opsdashboard/index.html#/4469c1fb01ed43cea6f20743ee7d5939
Lithuania,NA,0,NA,NA,2021-02-25,manually,automated,https://koronastop.lrv.lt/en/
Luxembourg,NA,0,NA,NA,2021-02-25,manually,not_yet_automated_daily,https://msan.gouvernement.lu/fr/graphiques-evolution.html
Malaysia,NA,0,NA,NA,2021-02-25,manually,facebook,https://www.facebook.com/kementeriankesihatanmalaysia/photos/10157490776386237
Maldives,510506,0,NA,NA,2021-02-25,manually,twitter,https://twitter.com/HPA_MV/status/1364987276086960129/photo/1
Malta,687974,NA,NA,NA,2021-02-25,manually,automated,https://timesofmalta.com/articles/view/watch-live-daily-coronavirus-briefing.790073
Mauritania,212206,-20518,NA,0,2021-02-25,manually,automated,https://africacdc.org/covid-19/
Moldova,705981,NA,NA,NA,2021-02-25,manually,not_yet_automated_daily,https://msmps.gov.md/comunicare/comunicate/1736-cazuri-de-covid-19-inregistrate-in-ultimele-24-ore/
Montenegro,NA,0,NA,NA,2021-02-25,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Netherlands,NA,0,NA,NA,2021-02-25,manually,not_yet_automated_weekly,https://www.rivm.nl/en/novel-coronavirus-covid-19/current-information
Oman,NA,0,NA,NA,2021-02-25,manually,twitter,https://twitter.com/OmanVSCovid19
Panama,1885696,0,NA,NA,2021-02-25,manually,twitter,https://twitter.com/MINSAPma/status/1365093077212356621/photo/1
PapuaNewGuinea,NA,0,NA,NA,2021-02-25,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,NA,0,NA,NA,2021-02-25,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,7435218,NA,NA,NA,2021-02-25,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,NA,0,NA,NA,2021-02-25,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,9714184,NA,NA,NA,2021-02-25,manually,image,https://twitter.com/MZ_GOV_PL/status/1364874024937877511
Romania,5959349,-1859,NA,0,2021-02-25,manually,automated,https://stirioficiale.ro/informatii/buletin-de-presa-25-februarie-2021-ora-13-00
Russia,NA,0,NA,NA,2021-02-25,manually,automated,https://www.rospotrebnadzor.ru/search/index.php?tags=&q=%C8%ED%F4%EE%F0%EC%E0%F6%E8%EE%ED%ED%FB%E9+%E1%FE%EB%EB%E5%F2%E5%ED%FC+%EE+%F1%E8%F2%F3%E0%F6%E8%E8+%E8+%EF%F0%E8%ED%E8%EC%E0%E5%EC%FB%F5+%EC%E5%F0%E0%F5+%EF%EE+%ED%E5%E4%EE%EF%F3%F9%E5%ED%E8%FE+%F0%E0%F1%EF%F0%EE%F1%F2%F0%E0%ED%E5%ED%E8%FF+%E7%E0%E1%EE%EB%E5%E2%E0%ED%E8%E9%2C+%E2%FB%E7%E2%E0%ED%ED%FB%F5+%ED%EE%E2%FB%EC+%EA%EE%F0%EE%ED%E0%E2%E8%F0%F3%F1%EE%EC&where=&how=d&from=&to=
SaintKittsandNevis,NA,0,NA,NA,2021-02-25,manually,special_dashboard,https://covid19.gov.kn/
SaintVincentandtheGrenadines,NA,0,NA,NA,2021-02-25,manually,image,https://www.facebook.com/SVGHEALTH/photos
SanMarino,NA,0,NA,NA,2021-02-25,manually,automated,http://www.iss.sm/on-line/home/articolo49014558.html
SaudiArabia,NA,0,NA,NA,2021-02-25,manually,automated,https://covid19.moh.gov.sa/
Scotland,NA,0,NA,NA,2021-02-25,manually,special_dashboard,https://public.tableau.com/profile/phs.covid.19#!/vizhome/COVID-19DailyDashboard_15960160643010/Dailyupdate
Seychelles,NA,0,NA,NA,2021-02-25,manually,automated,https://africacdc.org/covid-19/
SriLanka,NA,0,NA,NA,2021-02-25,manually,automated,https://www.hpb.health.gov.lk/en
Sudan,NA,0,NA,NA,2021-02-25,manually,automated,https://africacdc.org/covid-19/
Sweden,NA,0,NA,NA,2021-02-25,manually,pdf,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/antalet-testade-for-covid-19/
Tajikistan,NA,0,NA,NA,2021-02-25,manually,without_information,https://eurasianet.org/dashboard-coronavirus-in-eurasia
TheBahamas,NA,0,NA,NA,2021-02-25,manually,facebook,https://www.facebook.com/MOHBahamas/
TrinidadandTobago,95705,NA,NA,NA,2021-02-25,manually,pdf,https://health.gov.tt/covid-19-update-thursday-25th-february-2021
UnitedRepublicofTanzania,NA,0,NA,NA,2021-02-25,manually,automated,https://africacdc.org/covid-19/
Uzbekistan,NA,0,NA,NA,2021-02-25,manually,without_information,https://t.me/koronavirusinfouz/3470
Venezuela,NA,0,NA,NA,2021-02-25,manually,without_information,https://covid19.patria.org.ve/?s=de+la+lucha+contra+la+COVID-19%3A
Vietnam,NA,0,NA,NA,2021-02-25,manually,without_information,https://ncov.moh.gov.vn/?fbclid=IwAR1JDjulr5Ni19WcUWqQqugrEN7Ta6HcGEMqEhdgzifWiSGlIxwknKr9VuU
Thailand,2713696,0,2713696,0,2021-02-25,manually,manually,http://nextcloud.dmsc.moph.go.th/index.php/s/wbioWZAQfManokc
