country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Maldives,NA,0,NA,NA,2021-02-09,manually,twitter,https://twitter.com/HPA_MV/status/1348675860627419136
Malta,NA,0,NA,NA,2021-02-09,manually,automated,https://timesofmalta.com/articles/view/watch-live-daily-coronavirus-briefing.790073
Moldova,NA,0,NA,NA,2021-02-09,manually,not_yet_automated_daily,https://msmps.gov.md/?s=cazuri+de+COVID-19
Montenegro,NA,0,NA,NA,2021-02-09,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Netherlands,NA,0,NA,NA,2021-02-09,manually,not_yet_automated_weekly,https://www.rivm.nl/en/novel-coronavirus-covid-19/current-information
occupiedPalestinianterritory,NA,0,NA,NA,2021-02-09,manually,automated,https://corona.ps/
Oman,NA,0,NA,NA,2021-02-09,manually,twitter,https://twitter.com/OmanVSCovid19
Panama,NA,0,NA,NA,2021-02-09,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,NA,0,NA,NA,2021-02-09,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,NA,0,NA,NA,2021-02-09,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,NA,0,NA,NA,2021-02-09,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,NA,0,NA,NA,2021-02-09,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,NA,0,NA,NA,2021-02-09,manually,image,https://twitter.com/MZ_GOV_PL
SaintKittsandNevis,NA,0,NA,NA,2021-02-09,manually,special_dashboard,https://covid19.gov.kn/
SaintVincentandtheGrenadines,NA,0,NA,NA,2021-02-09,manually,image,https://www.facebook.com/SVGHEALTH/photos
Scotland,NA,0,NA,NA,2021-02-09,manually,special_dashboard,https://public.tableau.com/profile/phs.covid.19#!/vizhome/COVID-19DailyDashboard_15960160643010/Dailyupdate
Sweden,NA,0,NA,NA,2021-02-09,manually,pdf,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/antalet-testade-for-covid-19/
Tajikistan,NA,0,NA,NA,2021-02-09,manually,without_information,https://eurasianet.org/dashboard-coronavirus-in-eurasia
TheBahamas,NA,0,NA,NA,2021-02-09,manually,facebook,https://www.facebook.com/MOHBahamas/
TrinidadandTobago,NA,0,NA,NA,2021-02-09,manually,pdf,http://www.health.gov.tt/sitepages/default.aspx?id=293
Uzbekistan,NA,0,NA,NA,2021-02-09,manually,without_information,https://t.me/koronavirusinfouz/3470
Venezuela,NA,0,NA,NA,2021-02-09,manually,without_information,https://covid19.patria.org.ve/?s=de+la+lucha+contra+la+COVID-19%3A
Vietnam,NA,0,NA,NA,2021-02-09,manually,without_information,https://ncov.moh.gov.vn/?fbclid=IwAR1JDjulr5Ni19WcUWqQqugrEN7Ta6HcGEMqEhdgzifWiSGlIxwknKr9VuU
