country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Guyana,NA,0,NA,NA,2022-03-06,manually,image,https://www.health.gov.gy/
Honduras,NA,0,NA,NA,2022-03-06,manually,image,http://www.bvs.hn/COVID-19/
HongKong,NA,0,NA,NA,2022-03-06,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iceland,NA,0,NA,NA,2022-03-06,manually,automated,https://www.covid.is/tolulegar-upplysingar
Iran,47726758,0,NA,NA,2022-03-06,manually,automated,http://irangov.ir/search?key=Health%20Ministry&title=1
Iraq,18056631,0,NA,NA,2022-03-06,manually,image,https://www.facebook.com/MOH.GOV.IQ
Israel,NA,0,NA,NA,2022-03-06,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,NA,0,NA,NA,2022-03-06,manually,automated,https://www.moh.gov.jm/?s=COVID-19+Clinical+Management+Summary
Japan,38348714,0,NA,NA,2022-03-06,manually,automated,https://www.mhlw.go.jp/stf/houdou/houdou_list_202007.html
Jordan,NA,0,NA,NA,2022-03-06,manually,automated,https://corona.moh.gov.jo/ar
Kazakhstan,NA,0,NA,NA,2022-03-06,manually,special_dashboard,https://hls.kz/
Kosovo,1773653,0,NA,NA,2022-03-06,manually,facebook,https://datastudio.google.com/embed/u/0/reporting/2e546d77-8f7b-4c35-8502-38533aa0e9e8/page/MT0qB?fbclid=IwAR3bGrIV4hcD6Qe0CXv_f3ukuBKuNLkAacl4yPohGOvD5U_JjVERrnpqwes
Kuwait,7726633,0,NA,NA,2022-03-06,manually,twitter,https://twitter.com/KUWAIT_MOH
Kyrgyzstan,NA,0,NA,NA,2022-03-06,manually,image,https://www.instagram.com/daryger_sunushu/
LaoPeoplesDemocraticRepublic,NA,0,NA,NA,2022-03-06,manually,automated,https://www.covid19.gov.la/index.php
Lithuania,NA,0,NA,NA,2022-03-06,manually,automated,https://osp.stat.gov.lt/praejusios-paros-covid-19-statistika
Luxembourg,NA,0,NA,NA,2022-03-06,manually,not_yet_automated_daily,https://msan.gouvernement.lu/fr/graphiques-evolution.html
Malaysia,NA,0,NA,NA,2022-03-06,manually,facebook,https://www.facebook.com/kementeriankesihatanmalaysia/photos/10157490776386237
Maldives,NA,0,NA,NA,2022-03-06,manually,twitter,https://covid19.health.gov.mv/en/?c=0
Malta,NA,0,NA,NA,2022-03-06,manually,automated,https://timesofmalta.com/articles/view/watch-live-daily-coronavirus-briefing.790073
Moldova,NA,0,NA,NA,2022-03-06,manually,not_yet_automated,https://noi.md/md/societate/coronavirus-in-moldova-statistica-infectarilor-pe-teritoriul-tarii-428097
Montenegro,NA,0,NA,NA,2022-03-06,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Myanmar,7254327,0,NA,NA,2022-03-06,manually,automated,https://mohs.gov.mm/Main/content/publication/2019-ncov
Netherlands,NA,0,NA,NA,2022-03-06,manually,not_yet_automated_weekly,https://www.rivm.nl/en/novel-coronavirus-covid-19/current-information
NewCaledonia,NA,0,NA,NA,2022-03-06,manually,automated,https://covid19.nc/point-de-situation-en-nouvelle-caledonie/
Norway,NA,0,NA,NA,2022-03-06,manually,automated,https://www.fhi.no/en/id/infectious-diseases/coronavirus/daily-reports/daily-reports-COVID19/
OccupiedPalestinianterritory,3078533,0,NA,NA,2022-03-06,manually,automated,https://corona.ps/
Oman,NA,0,NA,NA,2022-03-06,manually,twitter,https://twitter.com/OmanVSCovid19
Pakistan,26683737,0,NA,NA,2022-03-06,manually,automated,http://covid.gov.pk/
Panama,5549591,0,NA,NA,2022-03-06,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,NA,0,NA,NA,2022-03-06,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,2568864,0,NA,NA,2022-03-06,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,NA,0,NA,NA,2022-03-06,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,28378486,0,NA,NA,2022-03-06,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,34076787,0,NA,NA,2022-03-06,manually,image,https://twitter.com/MZ_GOV_PL
RepublicofKorea,NA,0,NA,NA,2022-03-06,manually,automated,http://ncov.mohw.go.kr/en/
Russia,279050081,0,NA,NA,2022-03-06,manually,automated,https://www.rospotrebnadzor.ru/search/index.php?tags=&q=%C8%ED%F4%EE%F0%EC%E0%F6%E8%EE%ED%ED%FB%E9+%E1%FE%EB%EB%E5%F2%E5%ED%FC+%EE+%F1%E8%F2%F3%E0%F6%E8%E8+%E8+%EF%F0%E8%ED%E8%EC%E0%E5%EC%FB%F5+%EC%E5%F0%E0%F5+%EF%EE+%ED%E5%E4%EE%EF%F3%F9%E5%ED%E8%FE+%F0%E0%F1%EF%F0%EE%F1%F2%F0%E0%ED%E5%ED%E8%FF+%E7%E0%E1%EE%EB%E5%E2%E0%ED%E8%E9%2C+%E2%FB%E7%E2%E0%ED%ED%FB%F5+%ED%EE%E2%FB%EC+%EA%EE%F0%EE%ED%E0%E2%E8%F0%F3%F1%EE%EC&where=&how=d&from=&to=
SaintKittsandNevis,NA,0,NA,NA,2022-03-06,manually,special_dashboard,https://covid19.gov.kn/
SaintVincentandtheGrenadines,NA,0,NA,NA,2022-03-06,manually,image,https://www.facebook.com/SVGHEALTH/photos
SanMarino,NA,0,NA,NA,2022-03-06,manually,automated,http://www.iss.sm/on-line/home/articolo49014558.html
Scotland,NA,0,NA,NA,2022-03-06,manually,special_dashboard,https://public.tableau.com/profile/phs.covid.19#!/vizhome/COVID-19DailyDashboard_15960160643010/Dailyupdate
Singapore,NA,0,NA,NA,2022-03-06,manually,automated,https://www.moh.gov.sg/covid-19
Slovakia,NA,0,NA,NA,2022-03-06,manually,automated,https://korona.gov.sk/
Slovenia,17803049,0,NA,NA,2022-03-06,manually,automated,https://www.nijz.si/sl/dnevno-spremljanje-okuzb-s-sars-cov-2-covid-19
Spain,NA,0,NA,NA,2022-03-06,manually,automated,https://www.mscbs.gob.es/gabinete/notasPrensa.do
Sweden,NA,0,NA,NA,2022-03-06,manually,without_information,https://experience.arcgis.com/experience/09f821667ce64bf7be6f9f87457ed9aa
Taiwan,NA,0,NA,NA,2022-03-06,manually,automated,https://sites.google.com/cdc.gov.tw/2019-ncov/taiwan
Tajikistan,NA,0,NA,NA,2022-03-06,manually,without_information,https://eurasianet.org/dashboard-coronavirus-in-eurasia
Thailand,NA,0,NA,NA,2022-03-06,manually,automated,https://ddc.moph.go.th/viralpneumonia/eng/index.php
TheBahamas,222679,0,NA,NA,2022-03-06,manually,facebook,https://www.bahamas.gov.bs/wps/portal/public/gov/government/news/All%20News%20Press%20Release
TrinidadandTobago,NA,0,NA,NA,2022-03-06,manually,pdf,http://www.health.gov.tt/sitepages/default.aspx?id=293
Turkey,NA,0,NA,NA,2022-03-06,manually,automated,https://covid19.saglik.gov.tr/
Ukraine,NA,0,NA,NA,2022-03-06,manually,automated,https://covid19.gov.ua/en/
UnitedKingdom,NA,0,NA,NA,2022-03-06,manually,automated,https://coronavirus.data.gov.uk/testing
Uruguay,5759420,0,NA,NA,2022-03-06,manually,automated,https://www.gub.uy/sistema-nacional-emergencias/pagina-embebida/visualizador-casos-coronavirus-covid-19-uruguay
US,881390470,0,NA,NA,2022-03-06,manually,automated,https://github.com/govex/COVID-19/tree/master/data_tables/testing_data
Uzbekistan,NA,0,NA,NA,2022-03-06,manually,without_information,https://t.me/koronavirusinfouz/3470
Venezuela,NA,0,NA,NA,2022-03-06,manually,without_information,https://covid19.patria.org.ve/?s=de+la+lucha+contra+la+COVID-19%3A
Vietnam,NA,0,NA,NA,2022-03-06,manually,without_information,https://ncov.moh.gov.vn/?fbclid=IwAR1JDjulr5Ni19WcUWqQqugrEN7Ta6HcGEMqEhdgzifWiSGlIxwknKr9VuU
